timestamp,lat,lon,alt_m,speed_kmh,course_deg,hdop,sats
2025-09-18T14:19:30Z,48.779946,2.043611,162.8,13.72,303.2,1.31,7
2025-09-18T14:19:31Z,48.779960,2.043563,162.7,13.70,297.2,1.19,8
2025-09-18T14:19:32Z,48.779978,2.043513,164.2,17.02,303.3,1.19,8
2025-09-18T14:19:33Z,48.780005,2.043474,165.0,14.98,318.8,1.19,8
2025-09-18T14:19:34Z,48.780037,2.043450,164.8,13.58,332.5,1.19,8
2025-09-18T14:19:35Z,48.780078,2.043439,164.0,16.96,349.5,1.19,8
2025-09-18T14:19:36Z,48.780126,2.043437,163.3,19.54,359.3,1.19,8
2025-09-18T14:19:37Z,48.780174,2.043428,163.7,19.58,352.4,1.19,8
2025-09-18T14:19:38Z,48.780212,2.043398,163.8,16.59,332.1,1.31,8
2025-09-18T14:19:39Z,48.780231,2.043349,163.7,14.95,293.2,1.13,8
2025-09-18T14:19:40Z,48.780229,2.043298,162.8,14.24,263.2,1.13,8
2025-09-18T14:19:41Z,48.780205,2.043264,162.7,14.26,225.2,1.13,8
2025-09-18T14:19:42Z,48.780171,2.043261,162.6,14.82,183.7,0.99,9
2025-09-18T14:19:43Z,48.780141,2.043276,162.4,12.83,164.0,0.99,9
2025-09-18T14:19:44Z,48.780121,2.043296,163.4,8.32,158.8,0.99,9
2025-09-18T14:19:45Z,48.780107,2.043311,162.2,6.80,150.7,0.99,9
2025-09-18T14:19:46Z,48.780089,2.043333,162.0,10.52,143.2,0.99,9
2025-09-18T14:19:47Z,48.780057,2.043367,162.1,17.74,144.9,0.99,9
2025-09-18T14:19:48Z,48.780017,2.043407,162.2,19.89,147.3,0.99,9
2025-09-18T14:19:49Z,48.779971,2.043453,162.1,22.69,145.6,1.19,9
2025-09-18T14:19:50Z,48.779922,2.043508,162.0,25.21,142.5,0.99,9
2025-09-18T14:19:51Z,48.779870,2.043570,162.0,27.39,142.3,0.99,9
2025-09-18T14:19:52Z,48.779805,2.043645,162.0,34.71,142.1,1.19,9
2025-09-18T14:19:53Z,48.779722,2.043745,161.9,45.91,141.2,1.19,8
2025-09-18T14:19:54Z,48.779618,2.043867,161.7,55.06,141.8,1.19,8
2025-09-18T14:19:55Z,48.779502,2.043995,161.6,58.43,145.0,1.19,9
2025-09-18T14:19:56Z,48.779383,2.044122,161.4,58.10,144.6,0.99,9
2025-09-18T14:19:57Z,48.779266,2.044248,161.2,57.49,144.6,0.99,9
2025-09-18T14:19:58Z,48.779154,2.044371,161.0,54.54,143.6,0.99,9
2025-09-18T14:19:59Z,48.779049,2.044489,160.9,51.41,142.8,1.41,8
2025-09-18T14:20:00Z,48.778948,2.044605,160.9,50.54,142.8,1.41,8
2025-09-18T14:20:01Z,48.778845,2.044718,161.1,50.74,143.5,1.24,8
2025-09-18T14:20:02Z,48.778744,2.044833,161.0,50.36,143.2,0.99,9
2025-09-18T14:20:03Z,48.778644,2.044950,160.7,51.15,142.6,1.19,9
2025-09-18T14:20:04Z,48.778549,2.045058,160.4,45.95,143.6,1.19,8
2025-09-18T14:20:05Z,48.778461,2.045157,160.1,43.13,142.7,0.99,9
2025-09-18T14:20:06Z,48.778376,2.045255,159.9,42.78,142.9,0.99,9
2025-09-18T14:20:07Z,48.778291,2.045350,159.8,42.34,144.0,0.99,9
2025-09-18T14:20:08Z,48.778206,2.045446,159.9,42.34,143.2,0.99,9
2025-09-18T14:20:09Z,48.778122,2.045542,159.5,42.10,142.7,0.99,9
2025-09-18T14:20:10Z,48.778040,2.045637,159.9,41.17,142.6,0.99,9
2025-09-18T14:20:11Z,48.777955,2.045735,160.1,43.36,142.9,0.99,9
2025-09-18T14:20:12Z,48.777863,2.045838,160.3,46.82,143.6,0.99,9
2025-09-18T14:20:13Z,48.777767,2.045945,160.7,48.15,143.9,0.99,9
2025-09-18T14:20:14Z,48.777669,2.046054,160.8,49.28,143.3,0.99,9
2025-09-18T14:20:15Z,48.777572,2.046170,161.0,49.54,141.5,1.19,9
2025-09-18T14:20:16Z,48.777478,2.046284,161.0,47.60,141.4,0.99,9
2025-09-18T14:20:17Z,48.777393,2.046388,161.0,42.48,141.2,0.99,9
2025-09-18T14:20:18Z,48.777316,2.046479,160.7,37.32,142.2,0.99,9
2025-09-18T14:20:19Z,48.777243,2.046555,160.6,35.11,147.5,0.99,9
2025-09-18T14:20:20Z,48.777164,2.046614,160.4,35.06,156.2,0.99,9
2025-09-18T14:20:21Z,48.777078,2.046647,160.1,35.97,169.6,1.13,9
2025-09-18T14:20:22Z,48.776991,2.046644,160.0,34.71,186.8,0.99,9
2025-09-18T14:20:23Z,48.776915,2.046615,159.7,29.45,198.5,1.13,9
2025-09-18T14:20:24Z,48.776848,2.046579,159.5,28.48,199.1,0.99,9
2025-09-18T14:20:25Z,48.776778,2.046541,159.4,29.80,201.1,0.99,9
2025-09-18T14:20:26Z,48.776712,2.046499,159.3,28.69,202.7,0.99,9
2025-09-18T14:20:27Z,48.776645,2.046462,160.3,27.74,200.5,1.13,9
2025-09-18T14:20:28Z,48.776580,2.046422,161.0,27.54,203.1,0.99,9
2025-09-18T14:20:29Z,48.776523,2.046356,160.8,29.74,220.0,0.99,9
2025-09-18T14:20:30Z,48.776475,2.046266,161.2,31.71,236.0,0.99,9
2025-09-18T14:20:31Z,48.776434,2.046160,161.4,32.76,241.3,1.13,9
2025-09-18T14:20:32Z,48.776388,2.046059,161.1,32.78,232.6,1.13,9
2025-09-18T14:20:33Z,48.776323,2.045990,161.6,32.30,209.7,0.99,9
2025-09-18T14:20:34Z,48.776245,2.045965,161.9,32.06,186.3,0.99,9
2025-09-18T14:20:35Z,48.776170,2.045974,161.7,29.89,170.0,0.99,9
2025-09-18T14:20:36Z,48.776096,2.045995,161.3,29.69,168.6,0.99,9
2025-09-18T14:20:37Z,48.776023,2.046003,161.4,28.78,180.8,0.99,9
2025-09-18T14:20:38Z,48.775954,2.045980,161.5,28.50,195.7,1.13,9
2025-09-18T14:20:39Z,48.775882,2.045943,161.5,31.45,200.1,0.99,9
2025-09-18T14:20:40Z,48.775803,2.045906,161.7,33.54,197.1,0.99,9
2025-09-18T14:20:41Z,48.775711,2.045886,162.1,38.30,186.3,0.99,9
2025-09-18T14:20:42Z,48.775610,2.045882,162.1,41.28,180.0,0.99,9
2025-09-18T14:20:43Z,48.775509,2.045899,162.4,39.95,172.0,0.99,9
2025-09-18T14:20:44Z,48.775419,2.045926,162.1,35.15,167.2,1.19,9
2025-09-18T14:20:45Z,48.775339,2.045957,162.0,32.91,166.2,0.99,9
2025-09-18T14:20:46Z,48.775258,2.045987,162.2,33.22,166.6,1.19,9
2025-09-18T14:20:47Z,48.775170,2.046011,161.8,36.52,170.5,1.19,9
2025-09-18T14:20:48Z,48.775074,2.046036,161.9,39.39,169.8,1.19,9
2025-09-18T14:20:49Z,48.774975,2.046079,162.0,42.02,163.1,0.99,9
2025-09-18T14:20:50Z,48.774876,2.046114,161.6,39.97,168.5,1.19,9
2025-09-18T14:20:51Z,48.774780,2.046130,161.5,38.52,176.5,0.99,9
2025-09-18T14:20:52Z,48.774687,2.046122,161.6,36.80,185.4,1.25,8
2025-09-18T14:20:53Z,48.774598,2.046094,161.3,36.28,194.2,0.99,9
2025-09-18T14:20:54Z,48.774515,2.046054,161.1,34.24,199.6,0.99,9
2025-09-18T14:20:55Z,48.774442,2.046025,162.2,28.30,196.8,0.99,9
2025-09-18T14:20:56Z,48.774382,2.045997,162.3,24.43,196.7,0.99,9
2025-09-18T14:20:57Z,48.774326,2.045970,162.8,23.11,198.8,0.99,9
2025-09-18T14:20:58Z,48.774276,2.045940,163.0,20.80,201.5,0.99,9
2025-09-18T14:20:59Z,48.774234,2.045914,163.0,17.43,202.9,0.99,9
2025-09-18T14:21:00Z,48.774200,2.045892,163.7,14.58,201.9,0.99,9
2025-09-18T14:21:01Z,48.774171,2.045876,164.8,11.33,201.7,0.99,9
2025-09-18T14:21:02Z,48.774152,2.045864,165.3,6.89,200.8,0.99,9
2025-09-18T14:21:21Z,48.774138,2.045831,162.6,5.30,198.9,0.99,9
2025-09-18T14:21:22Z,48.774107,2.045812,162.8,16.46,201.7,0.99,9
2025-09-18T14:21:23Z,48.774059,2.045767,162.7,24.22,215.0,0.99,9
2025-09-18T14:21:24Z,48.774011,2.045683,162.4,31.19,231.6,0.99,9
2025-09-18T14:21:25Z,48.773966,2.045580,162.4,33.19,239.1,0.99,9
2025-09-18T14:21:26Z,48.773911,2.045504,162.3,29.15,217.7,0.99,9
2025-09-18T14:21:27Z,48.773844,2.045473,162.3,28.41,191.4,0.99,9
2025-09-18T14:21:28Z,48.773776,2.045491,162.0,29.00,160.7,0.99,9
2025-09-18T14:21:29Z,48.773714,2.045549,161.5,31.19,142.5,0.99,9
2025-09-18T14:21:30Z,48.773680,2.045656,160.3,33.43,111.9,0.99,9
2025-09-18T14:21:31Z,48.773660,2.045793,160.2,39.00,100.3,0.99,9
2025-09-18T14:21:32Z,48.773634,2.045937,159.8,41.41,106.8,1.25,8
2025-09-18T14:21:33Z,48.773598,2.046095,159.5,46.10,110.3,1.41,8
2025-09-18T14:21:34Z,48.773553,2.046266,159.1,50.86,112.5,1.41,7
2025-09-18T14:21:35Z,48.773502,2.046452,158.6,55.25,113.1,1.18,8
2025-09-18T14:21:36Z,48.773447,2.046646,158.5,56.39,113.2,1.18,9
2025-09-18T14:21:37Z,48.773392,2.046842,158.4,56.84,113.4,1.18,8
2025-09-18T14:21:38Z,48.773336,2.047040,158.0,57.15,113.4,0.98,9
2025-09-18T14:21:39Z,48.773280,2.047242,158.2,58.43,112.5,0.98,9
2025-09-18T14:21:40Z,48.773224,2.047446,158.1,58.69,112.5,1.18,9
2025-09-18T14:21:41Z,48.773168,2.047656,157.8,60.00,111.8,1.40,7
2025-09-18T14:21:42Z,48.773114,2.047868,158.0,60.56,110.9,1.40,7
2025-09-18T14:21:43Z,48.773051,2.048076,158.0,61.30,114.8,1.25,8
2025-09-18T14:21:44Z,48.772990,2.048287,157.9,60.97,113.0,0.98,9
2025-09-18T14:21:45Z,48.772930,2.048499,157.7,60.76,112.4,0.98,9
2025-09-18T14:21:46Z,48.772874,2.048714,157.4,60.97,110.7,0.98,9
2025-09-18T14:21:47Z,48.772818,2.048928,157.5,60.99,111.6,0.98,9
2025-09-18T14:21:48Z,48.772759,2.049141,157.1,61.08,112.7,1.18,9
2025-09-18T14:21:49Z,48.772697,2.049354,156.4,60.91,113.0,1.18,8
2025-09-18T14:21:50Z,48.772638,2.049567,156.4,61.10,112.8,1.18,8
2025-09-18T14:21:51Z,48.772575,2.049777,156.3,61.56,113.4,1.18,8
2025-09-18T14:21:52Z,48.772525,2.050001,156.0,62.58,107.1,1.18,9
2025-09-18T14:21:53Z,48.772467,2.050218,155.9,62.02,112.6,1.18,8
2025-09-18T14:21:54Z,48.772408,2.050435,155.8,62.39,112.4,1.18,8
2025-09-18T14:21:55Z,48.772350,2.050648,155.4,60.52,112.3,1.18,8
2025-09-18T14:21:56Z,48.772294,2.050852,155.4,57.86,112.1,1.18,8
2025-09-18T14:21:57Z,48.772244,2.051055,155.3,57.12,110.8,1.23,8
2025-09-18T14:21:58Z,48.772191,2.051260,155.3,58.73,111.6,1.23,7
2025-09-18T14:21:59Z,48.772136,2.051473,155.2,61.21,110.9,1.18,8
2025-09-18T14:22:00Z,48.772073,2.051689,155.0,62.76,114.0,1.40,7
2025-09-18T14:22:01Z,48.772007,2.051911,154.9,64.51,113.5,1.18,9
2025-09-18T14:22:02Z,48.771943,2.052140,154.6,66.02,112.4,1.18,8
2025-09-18T14:22:03Z,48.771876,2.052373,154.6,67.67,112.6,1.18,8
2025-09-18T14:22:04Z,48.771813,2.052609,155.1,67.76,111.3,1.25,8
2025-09-18T14:22:05Z,48.771746,2.052841,155.1,66.62,113.2,0.98,9
2025-09-18T14:22:06Z,48.771689,2.053074,155.1,65.10,108.7,0.98,9
2025-09-18T14:22:07Z,48.771629,2.053295,155.2,62.26,112.3,0.98,9
2025-09-18T14:22:08Z,48.771569,2.053512,155.5,61.93,112.6,0.98,9
2025-09-18T14:22:09Z,48.771510,2.053727,155.7,61.58,112.1,0.98,9
2025-09-18T14:22:10Z,48.771448,2.053941,156.0,61.86,112.7,0.98,9
2025-09-18T14:22:11Z,48.771385,2.054156,156.3,62.39,113.7,0.98,9
2025-09-18T14:22:12Z,48.771320,2.054366,156.6,60.82,114.6,0.98,9
2025-09-18T14:22:13Z,48.771257,2.054559,157.0,55.02,116.4,0.98,9
2025-09-18T14:22:14Z,48.771212,2.054743,157.4,50.37,110.0,0.98,9
2025-09-18T14:22:15Z,48.771166,2.054899,157.9,43.47,112.1,0.98,9
2025-09-18T14:22:16Z,48.771130,2.055020,158.1,31.50,114.8,1.18,8
2025-09-18T14:22:17Z,48.771101,2.055099,158.0,19.78,118.4,0.98,9
2025-09-18T14:22:18Z,48.771083,2.055135,157.9,8.39,119.5,0.98,9
2025-09-18T14:22:19Z,48.771072,2.055160,158.0,8.00,123.5,0.98,9
2025-09-18T14:22:20Z,48.771046,2.055191,157.9,14.76,137.3,0.98,9
2025-09-18T14:22:21Z,48.771001,2.055230,157.9,23.28,152.0,0.98,9
2025-09-18T14:22:22Z,48.770933,2.055265,157.9,30.30,163.4,0.98,9
2025-09-18T14:22:23Z,48.770851,2.055288,158.0,33.43,170.7,0.98,9
2025-09-18T14:22:24Z,48.770762,2.055293,157.9,35.45,180.7,0.98,9
2025-09-18T14:22:25Z,48.770676,2.055264,157.8,35.00,198.8,0.96,10
2025-09-18T14:22:26Z,48.770594,2.055193,157.9,39.34,214.1,0.96,10
2025-09-18T14:22:27Z,48.770506,2.055093,157.8,45.21,218.8,0.96,10
2025-09-18T14:22:28Z,48.770407,2.054994,157.9,48.74,212.6,0.96,10
2025-09-18T14:22:29Z,48.770290,2.054908,157.7,52.34,204.0,0.96,10
2025-09-18T14:22:30Z,48.770159,2.054842,158.1,56.34,196.9,0.96,10
2025-09-18T14:22:31Z,48.770015,2.054781,157.7,59.97,195.3,1.00,10
2025-09-18T14:22:32Z,48.769865,2.054718,157.6,62.71,196.1,1.08,9
2025-09-18T14:22:33Z,48.769708,2.054655,158.5,65.78,194.9,1.01,9
2025-09-18T14:22:34Z,48.769545,2.054591,159.3,68.25,194.8,1.01,9
2025-09-18T14:22:35Z,48.769378,2.054524,160.4,69.10,195.1,1.01,9
2025-09-18T14:22:36Z,48.769213,2.054457,161.2,68.14,195.2,1.00,10
2025-09-18T14:22:37Z,48.769054,2.054395,161.9,64.63,194.8,0.96,10
2025-09-18T14:22:38Z,48.768903,2.054335,162.9,61.62,194.9,0.96,10
2025-09-18T14:22:39Z,48.768760,2.054278,164.0,58.65,195.1,0.96,10
2025-09-18T14:22:40Z,48.768621,2.054223,165.2,56.99,194.8,0.96,10
2025-09-18T14:22:41Z,48.768488,2.054169,165.9,54.25,195.2,0.96,10
2025-09-18T14:22:42Z,48.768365,2.054119,166.3,49.36,195.1,0.96,10
2025-09-18T14:22:43Z,48.768256,2.054074,166.4,44.11,193.6,0.96,10
2025-09-18T14:22:44Z,48.768157,2.054041,167.1,39.15,192.1,0.96,10
2025-09-18T14:22:45Z,48.768067,2.054011,167.4,35.63,192.9,0.96,10
2025-09-18T14:22:46Z,48.767986,2.053982,167.5,32.43,192.2,0.96,10
2025-09-18T14:22:47Z,48.767915,2.053956,168.0,28.13,193.0,0.96,10
2025-09-18T14:22:48Z,48.767855,2.053931,168.3,23.59,196.7,0.96,10
2025-09-18T14:22:49Z,48.767819,2.053910,168.3,11.85,200.6,0.96,10
2025-09-18T14:22:50Z,48.767802,2.053897,168.2,6.06,202.1,0.96,10
2025-09-18T14:22:51Z,48.767792,2.053888,168.2,3.93,204.3,0.96,10
2025-09-18T14:22:52Z,48.767782,2.053872,168.0,6.17,221.1,0.96,10
2025-09-18T14:22:53Z,48.767765,2.053845,168.0,11.33,226.2,0.96,10
2025-09-18T14:22:54Z,48.767739,2.053797,168.0,18.50,229.2,0.96,10
2025-09-18T14:22:55Z,48.767700,2.053734,167.6,24.13,224.8,1.14,10
2025-09-18T14:22:56Z,48.767643,2.053682,167.6,28.09,208.4,0.98,10
2025-09-18T14:22:57Z,48.767569,2.053664,167.7,31.41,183.2,0.96,10
2025-09-18T14:22:58Z,48.767482,2.053679,167.8,36.78,169.0,0.96,10
2025-09-18T14:22:59Z,48.767390,2.053694,167.4,37.50,173.9,0.96,10
2025-09-18T14:23:00Z,48.767289,2.053685,167.5,41.89,186.6,0.96,10
2025-09-18T14:23:01Z,48.767180,2.053647,167.4,45.95,194.6,0.96,10
2025-09-18T14:23:02Z,48.767065,2.053599,167.4,49.06,195.7,0.96,10
2025-09-18T14:23:03Z,48.766942,2.053546,167.3,51.99,195.5,0.96,10
2025-09-18T14:23:04Z,48.766815,2.053494,167.3,52.95,194.7,0.96,10
2025-09-18T14:23:05Z,48.766683,2.053436,167.4,56.10,196.7,0.96,10
2025-09-18T14:23:06Z,48.766547,2.053369,167.5,57.62,198.2,0.96,10
2025-09-18T14:23:07Z,48.766410,2.053301,167.8,57.93,198.3,0.96,10
2025-09-18T14:23:08Z,48.766271,2.053232,168.7,59.15,198.8,1.00,10
2025-09-18T14:23:09Z,48.766135,2.053157,169.1,57.63,200.5,1.00,9
2025-09-18T14:23:10Z,48.766004,2.053079,169.6,56.15,201.8,0.96,10
2025-09-18T14:23:11Z,48.765875,2.053000,170.1,55.65,202.3,1.51,8
2025-09-18T14:23:12Z,48.765754,2.052914,170.2,52.74,205.2,0.96,10
2025-09-18T14:23:13Z,48.765634,2.052833,170.8,52.36,204.4,1.28,8
2025-09-18T14:23:14Z,48.765519,2.052745,170.8,51.56,206.4,1.28,9
2025-09-18T14:23:15Z,48.765405,2.052660,171.8,51.34,206.6,1.24,9
2025-09-18T14:23:16Z,48.765298,2.052573,171.9,47.10,207.5,1.28,9
2025-09-18T14:23:17Z,48.765197,2.052492,172.3,45.39,208.0,1.24,9
2025-09-18T14:23:18Z,48.765098,2.052409,172.8,45.15,209.2,1.28,8
2025-09-18T14:23:19Z,48.765001,2.052323,172.7,44.34,209.8,1.28,8
2025-09-18T14:23:20Z,48.764904,2.052243,172.9,44.36,207.1,1.00,10
2025-09-18T14:23:21Z,48.764807,2.052160,173.0,44.11,209.4,1.07,9
2025-09-18T14:23:22Z,48.764712,2.052074,173.0,43.98,211.3,1.00,9
2025-09-18T14:23:23Z,48.764616,2.051980,173.1,46.63,212.6,1.00,10
2025-09-18T14:23:24Z,48.764509,2.051881,173.6,52.19,210.9,1.24,9
2025-09-18T14:23:25Z,48.764400,2.051762,174.0,55.75,215.6,1.07,9
2025-09-18T14:23:26Z,48.764284,2.051635,173.9,57.73,213.8,1.07,9
2025-09-18T14:23:27Z,48.764159,2.051513,173.9,59.95,210.9,1.00,9
2025-09-18T14:23:28Z,48.764026,2.051398,174.0,61.49,208.2,1.00,9
2025-09-18T14:23:29Z,48.763892,2.051286,173.6,61.04,207.7,1.00,10
2025-09-18T14:23:30Z,48.763764,2.051187,173.6,56.00,206.6,1.00,9
2025-09-18T14:23:31Z,48.763646,2.051102,173.8,50.97,204.4,0.96,10
2025-09-18T14:23:32Z,48.763541,2.051026,173.6,45.15,204.3,0.96,10
2025-09-18T14:23:33Z,48.763447,2.050962,173.5,39.89,202.9,1.00,9
2025-09-18T14:23:34Z,48.763363,2.050906,173.2,35.65,202.2,0.96,10
2025-09-18T14:23:35Z,48.763290,2.050864,173.3,29.87,200.4,0.98,10
2025-09-18T14:23:36Z,48.763228,2.050825,173.2,25.69,200.4,0.98,10
2025-09-18T14:23:37Z,48.763180,2.050791,173.0,18.95,200.6,0.96,10
2025-09-18T14:23:38Z,48.763151,2.050769,172.5,10.85,200.3,0.96,10
2025-09-18T14:23:39Z,48.763137,2.050758,172.4,4.06,200.1,0.96,10
2025-09-18T14:25:15Z,48.763177,2.050712,167.6,2.22,198.4,0.91,11
2025-09-18T14:25:16Z,48.763155,2.050695,167.6,13.00,207.2,0.91,11
2025-09-18T14:25:17Z,48.763112,2.050659,167.5,22.00,210.0,0.91,11
2025-09-18T14:25:18Z,48.763071,2.050596,167.6,23.85,230.4,0.91,11
2025-09-18T14:25:19Z,48.763049,2.050502,167.8,27.98,255.4,0.91,11
2025-09-18T14:25:20Z,48.763042,2.050372,167.9,36.80,269.5,0.96,10
2025-09-18T14:25:21Z,48.763042,2.050223,168.0,40.17,271.7,0.96,10
2025-09-18T14:25:22Z,48.763042,2.050056,168.1,45.50,270.8,1.08,10
2025-09-18T14:25:23Z,48.763040,2.049869,167.9,50.04,268.8,1.08,9
2025-09-18T14:25:24Z,48.763031,2.049672,167.9,52.49,266.1,1.08,9
2025-09-18T14:25:25Z,48.763017,2.049464,167.9,56.49,263.9,1.08,9
2025-09-18T14:25:26Z,48.762996,2.049240,167.8,60.84,261.4,1.38,9
2025-09-18T14:25:27Z,48.762966,2.049006,167.7,64.06,258.7,1.01,11
2025-09-18T14:25:28Z,48.762931,2.048771,168.0,63.43,257.4,1.01,10
2025-09-18T14:25:29Z,48.762899,2.048538,168.0,62.26,258.4,1.01,10
2025-09-18T14:25:30Z,48.762870,2.048308,168.4,61.76,259.4,1.06,9
2025-09-18T14:25:31Z,48.762844,2.048075,168.4,61.99,260.5,1.01,10
2025-09-18T14:25:32Z,48.762817,2.047840,169.1,63.34,260.6,1.38,8
2025-09-18T14:25:33Z,48.762789,2.047599,168.3,64.32,259.8,1.38,9
2025-09-18T14:25:34Z,48.762757,2.047358,168.7,65.12,258.7,1.38,9
2025-09-18T14:25:35Z,48.762725,2.047118,168.6,64.41,258.9,1.01,10
2025-09-18T14:25:36Z,48.762692,2.046879,169.0,64.34,258.1,0.95,10
2025-09-18T14:25:37Z,48.762658,2.046646,168.8,62.38,257.1,0.95,11
2025-09-18T14:25:38Z,48.762623,2.046425,169.3,58.99,256.5,1.06,9
2025-09-18T14:25:39Z,48.762594,2.046215,169.5,55.28,257.7,1.01,10
2025-09-18T14:25:40Z,48.762566,2.046020,170.3,51.93,258.9,0.94,10
2025-09-18T14:25:41Z,48.762544,2.045837,170.6,47.69,259.8,1.08,10
2025-09-18T14:25:42Z,48.762524,2.045665,170.6,45.56,259.4,0.94,10
2025-09-18T14:25:43Z,48.762502,2.045485,169.3,48.15,259.1,0.94,10
2025-09-18T14:25:44Z,48.762479,2.045302,169.2,49.24,259.0,0.94,10
2025-09-18T14:25:45Z,48.762457,2.045127,168.9,46.13,259.6,0.94,10
2025-09-18T14:25:46Z,48.762441,2.044966,168.2,41.37,260.5,0.94,11
2025-09-18T14:25:47Z,48.762425,2.044822,167.8,36.93,260.1,0.94,10
2025-09-18T14:25:48Z,48.762411,2.044698,167.6,31.71,260.2,0.94,10
2025-09-18T14:25:49Z,48.762400,2.044594,167.7,26.59,261.7,0.94,10
2025-09-18T14:25:50Z,48.762391,2.044500,167.8,24.63,262.6,0.91,11
2025-09-18T14:25:51Z,48.762381,2.044412,167.2,22.56,259.5,0.91,11
2025-09-18T14:25:52Z,48.762356,2.044342,167.4,21.30,237.4,0.91,11
2025-09-18T14:25:53Z,48.762310,2.044300,167.1,22.78,207.2,0.94,11
2025-09-18T14:25:54Z,48.762247,2.044292,167.0,27.22,179.7,0.91,11
2025-09-18T14:25:55Z,48.762171,2.044307,166.3,33.00,169.0,0.91,11
2025-09-18T14:25:56Z,48.762081,2.044338,166.1,39.10,165.8,0.91,11
2025-09-18T14:25:57Z,48.761984,2.044376,166.0,40.84,164.4,0.91,11
2025-09-18T14:25:58Z,48.761877,2.044424,165.8,45.87,163.1,0.91,11
2025-09-18T14:25:59Z,48.761761,2.044472,165.8,49.06,164.8,0.91,11
2025-09-18T14:26:00Z,48.761643,2.044517,165.9,48.93,166.3,0.91,11
2025-09-18T14:26:01Z,48.761519,2.044553,166.0,50.58,169.8,0.91,11
2025-09-18T14:26:02Z,48.761386,2.044584,166.1,54.39,171.8,0.91,11
2025-09-18T14:26:03Z,48.761242,2.044606,166.2,58.91,174.5,1.20,10
2025-09-18T14:26:04Z,48.761097,2.044635,166.7,59.04,172.3,1.20,10
2025-09-18T14:26:05Z,48.760952,2.044667,166.8,58.56,171.3,0.91,11
2025-09-18T14:26:06Z,48.760811,2.044678,167.3,56.54,177.8,0.91,11
2025-09-18T14:26:07Z,48.760676,2.044675,167.2,53.49,181.5,0.91,11
2025-09-18T14:26:08Z,48.760547,2.044636,167.1,52.97,193.4,0.91,11
2025-09-18T14:26:09Z,48.760417,2.044593,166.9,54.37,192.6,0.91,11
2025-09-18T14:26:10Z,48.760282,2.044535,167.3,57.04,197.2,0.91,11
2025-09-18T14:26:11Z,48.760155,2.044445,168.8,57.17,204.1,1.25,10
2025-09-18T14:26:12Z,48.760023,2.044349,170.3,59.63,205.7,1.33,8
2025-09-18T14:26:13Z,48.759891,2.044252,170.8,58.86,206.9,1.25,9
2025-09-18T14:26:14Z,48.759771,2.044150,172.2,56.60,209.8,1.52,10
2025-09-18T14:26:15Z,48.759645,2.044040,173.0,57.67,209.9,1.20,10
2025-09-18T14:26:16Z,48.759524,2.043936,174.7,55.65,208.8,1.27,9
2025-09-18T14:26:17Z,48.759411,2.043848,175.3,51.08,207.4,0.90,11
