timestamp,lat,lon,alt_m,speed_kmh,course_deg,hdop,sats
2025-09-19T14:26:46Z,48.773835,2.045465,165.0,19.24,174.4,0.96,9
2025-09-19T14:26:47Z,48.773789,2.045485,164.3,19.71,164.6,0.96,9
2025-09-19T14:26:48Z,48.773755,2.045520,163.9,16.09,145.9,0.96,9
2025-09-19T14:26:49Z,48.773736,2.045555,162.9,11.32,135.0,0.96,9
2025-09-19T14:26:50Z,48.773723,2.045596,163.0,11.54,122.1,0.96,9
2025-09-19T14:26:51Z,48.773712,2.045651,163.0,17.59,109.0,0.96,9
2025-09-19T14:26:52Z,48.773704,2.045714,162.9,16.82,103.8,0.96,9
2025-09-19T14:26:53Z,48.773699,2.045774,162.9,15.63,98.2,0.96,9
2025-09-19T14:26:54Z,48.773693,2.045838,162.8,18.21,97.8,1.27,8
2025-09-19T14:26:55Z,48.773678,2.045918,163.1,24.19,105.9,0.96,9
2025-09-19T14:26:56Z,48.773647,2.046018,162.4,31.61,114.9,1.38,8
2025-09-19T14:26:57Z,48.773608,2.046138,162.2,36.71,116.8,1.38,7
2025-09-19T14:26:58Z,48.773565,2.046267,162.0,38.93,116.5,1.38,7
2025-09-19T14:26:59Z,48.773516,2.046409,161.9,44.17,117.4,1.14,8
2025-09-19T14:27:00Z,48.773475,2.046576,161.8,48.26,110.4,1.14,9
2025-09-19T14:27:01Z,48.773424,2.046750,161.8,51.73,114.1,1.14,9
2025-09-19T14:27:02Z,48.773371,2.046933,161.3,53.08,113.8,1.14,8
2025-09-19T14:27:03Z,48.773319,2.047122,161.0,54.30,111.7,1.14,8
2025-09-19T14:27:04Z,48.773265,2.047321,160.9,57.63,111.6,1.14,8
2025-09-19T14:27:05Z,48.773207,2.047525,160.6,59.39,113.7,0.96,9
2025-09-19T14:27:06Z,48.773145,2.047732,160.5,60.52,113.6,0.96,9
2025-09-19T14:27:07Z,48.773077,2.047939,160.4,61.67,116.5,0.96,9
2025-09-19T14:27:08Z,48.773017,2.048152,160.3,60.76,112.5,1.00,9
2025-09-19T14:27:09Z,48.772962,2.048361,160.2,59.19,111.8,1.00,8
2025-09-19T14:27:10Z,48.772904,2.048563,160.5,57.41,114.3,0.96,9
2025-09-19T14:27:11Z,48.772850,2.048764,160.6,57.50,111.5,1.27,8
2025-09-19T14:27:12Z,48.772793,2.048965,160.6,57.73,114.0,1.27,8
2025-09-19T14:27:13Z,48.772735,2.049167,160.8,58.65,113.8,1.38,8
2025-09-19T14:27:14Z,48.772676,2.049375,160.6,60.26,113.3,1.14,8
2025-09-19T14:27:15Z,48.772620,2.049591,160.5,61.63,111.8,1.14,8
2025-09-19T14:27:16Z,48.772554,2.049803,160.4,62.10,114.8,1.14,8
2025-09-19T14:27:17Z,48.772492,2.050021,160.1,62.65,113.5,1.14,8
2025-09-19T14:27:18Z,48.772433,2.050240,159.8,62.10,112.9,1.14,9
2025-09-19T14:27:19Z,48.772375,2.050456,159.8,61.50,112.0,1.14,8
2025-09-19T14:27:20Z,48.772320,2.050673,159.2,60.95,110.6,1.14,8
2025-09-19T14:27:21Z,48.772271,2.050892,159.0,61.15,108.8,1.14,8
2025-09-19T14:27:22Z,48.772215,2.051106,158.6,60.78,111.5,1.14,9
2025-09-19T14:27:23Z,48.772157,2.051319,158.4,61.21,112.0,1.14,8
2025-09-19T14:27:24Z,48.772102,2.051537,158.2,61.91,110.8,1.14,8
2025-09-19T14:27:25Z,48.772045,2.051757,158.1,62.75,111.0,1.14,8
2025-09-19T14:27:26Z,48.771980,2.051975,158.1,63.19,113.5,1.05,8
2025-09-19T14:27:27Z,48.771910,2.052188,158.8,63.80,113.6,1.14,9
2025-09-19T14:27:28Z,48.771849,2.052414,158.3,63.93,112.7,1.14,8
2025-09-19T14:27:29Z,48.771788,2.052638,158.4,64.32,112.0,1.14,8
2025-09-19T14:27:30Z,48.771727,2.052866,158.4,65.06,112.7,0.96,9
2025-09-19T14:27:31Z,48.771662,2.053092,158.7,65.15,113.2,0.96,9
2025-09-19T14:27:32Z,48.771592,2.053314,158.5,64.69,114.2,0.96,9
2025-09-19T14:27:33Z,48.771528,2.053530,158.9,61.88,114.2,0.96,9
2025-09-19T14:27:34Z,48.771467,2.053732,159.4,57.43,113.4,0.96,9
2025-09-19T14:27:35Z,48.771416,2.053927,159.7,54.06,112.6,1.14,9
2025-09-19T14:27:36Z,48.771367,2.054104,160.0,49.58,112.8,1.14,8
2025-09-19T14:27:37Z,48.771318,2.054267,159.7,46.23,114.0,1.14,8
2025-09-19T14:27:38Z,48.771274,2.054427,160.0,45.24,112.9,1.14,8
2025-09-19T14:27:39Z,48.771231,2.054582,160.3,44.15,112.4,1.38,8
2025-09-19T14:27:40Z,48.771199,2.054733,160.8,40.80,108.2,1.14,8
2025-09-19T14:27:41Z,48.771158,2.054858,161.2,36.41,112.2,1.27,8
2025-09-19T14:27:42Z,48.771119,2.054985,161.5,37.47,114.0,0.96,9
2025-09-19T14:27:43Z,48.771068,2.055102,161.6,37.02,125.8,0.96,9
2025-09-19T14:27:44Z,48.770994,2.055194,161.6,38.63,143.3,0.96,9
2025-09-19T14:27:45Z,48.770901,2.055259,161.5,42.78,159.9,0.96,9
2025-09-19T14:27:46Z,48.770795,2.055284,161.5,43.50,175.3,0.96,9
2025-09-19T14:27:47Z,48.770694,2.055262,161.2,41.98,194.7,0.96,9
2025-09-19T14:27:48Z,48.770599,2.055188,161.2,44.65,212.5,0.96,9
2025-09-19T14:27:49Z,48.770503,2.055082,160.7,49.65,218.8,1.16,9
2025-09-19T14:27:50Z,48.770399,2.054972,160.6,50.30,213.3,1.27,8
2025-09-19T14:27:51Z,48.770284,2.054886,160.5,52.62,204.2,0.96,9
2025-09-19T14:27:52Z,48.770152,2.054823,161.0,55.56,196.7,0.96,9
2025-09-19T14:27:53Z,48.770014,2.054767,160.8,57.52,194.9,0.96,9
2025-09-19T14:27:54Z,48.769874,2.054709,160.6,58.65,195.4,1.16,9
2025-09-19T14:27:55Z,48.769732,2.054650,160.5,59.52,194.8,1.16,8
2025-09-19T14:27:56Z,48.769586,2.054591,160.7,60.26,195.3,1.16,8
2025-09-19T14:27:57Z,48.769440,2.054528,161.0,60.45,195.9,1.16,8
2025-09-19T14:27:58Z,48.769293,2.054469,161.5,61.04,195.3,1.43,8
2025-09-19T14:27:59Z,48.769146,2.054407,162.5,60.86,196.2,1.27,8
2025-09-19T14:28:00Z,48.769006,2.054349,163.7,57.30,195.0,1.27,8
2025-09-19T14:28:01Z,48.768877,2.054298,164.9,52.06,195.0,0.96,9
2025-09-19T14:28:02Z,48.768760,2.054251,166.2,47.28,195.1,0.96,9
2025-09-19T14:28:03Z,48.768650,2.054210,166.9,44.43,194.0,1.00,9
2025-09-19T14:28:04Z,48.768537,2.054173,168.0,46.69,192.5,1.00,8
2025-09-19T14:28:05Z,48.768424,2.054137,168.6,46.28,191.6,0.96,9
2025-09-19T14:28:06Z,48.768316,2.054102,169.0,42.93,192.0,0.96,9
2025-09-19T14:28:07Z,48.768216,2.054070,169.9,39.47,192.8,0.96,9
2025-09-19T14:28:08Z,48.768120,2.054039,170.3,38.85,192.6,1.27,9
2025-09-19T14:28:09Z,48.768028,2.054008,172.1,36.95,193.3,1.27,8
2025-09-19T14:28:10Z,48.767944,2.053979,173.1,32.60,193.1,1.27,8
2025-09-19T14:28:11Z,48.767875,2.053958,174.5,26.45,191.6,0.96,9
2025-09-19T14:28:12Z,48.767825,2.053943,175.3,18.78,191.4,0.96,9
2025-09-19T14:28:13Z,48.767778,2.053917,175.9,21.13,202.0,0.96,9
2025-09-19T14:28:14Z,48.767731,2.053863,176.1,25.58,221.9,0.96,9
2025-09-19T14:28:15Z,48.767687,2.053787,175.9,27.17,228.9,0.96,9
2025-09-19T14:28:16Z,48.767638,2.053723,175.5,25.52,218.5,1.27,8
2025-09-19T14:28:17Z,48.767575,2.053697,174.0,28.22,189.1,0.96,9
2025-09-19T14:28:18Z,48.767497,2.053714,173.6,33.52,164.9,0.96,9
2025-09-19T14:28:19Z,48.767405,2.053731,172.7,38.39,171.6,0.96,9
2025-09-19T14:28:20Z,48.767302,2.053719,172.1,43.60,187.5,0.96,9
2025-09-19T14:28:21Z,48.767195,2.053686,172.1,45.24,193.4,0.96,9
2025-09-19T14:28:22Z,48.767075,2.053644,171.8,49.62,193.5,0.96,9
2025-09-19T14:28:23Z,48.766946,2.053595,171.7,54.56,193.9,0.96,9
2025-09-19T14:28:24Z,48.766805,2.053535,171.5,60.30,195.7,0.96,9
2025-09-19T14:28:25Z,48.766659,2.053465,171.6,61.00,198.4,0.96,9
2025-09-19T14:28:26Z,48.766516,2.053398,172.0,58.91,196.5,0.96,9
2025-09-19T14:28:27Z,48.766370,2.053315,171.4,62.26,201.1,1.16,9
2025-09-19T14:28:28Z,48.766226,2.053223,171.1,62.15,203.4,1.16,8
2025-09-19T14:28:29Z,48.766081,2.053130,171.0,62.93,202.5,1.43,7
2025-09-19T14:28:30Z,48.765938,2.053041,171.3,61.45,203.4,1.43,7
2025-09-19T14:28:31Z,48.765800,2.052946,172.0,59.67,205.1,1.43,9
2025-09-19T14:28:32Z,48.765668,2.052853,172.7,57.34,206.3,1.43,7
2025-09-19T14:28:33Z,48.765545,2.052756,171.9,56.41,207.4,1.43,7
2025-09-19T14:28:34Z,48.765419,2.052657,171.6,57.60,207.7,1.27,8
2025-09-19T14:28:35Z,48.765289,2.052555,172.4,58.76,208.4,1.27,8
2025-09-19T14:28:36Z,48.765161,2.052440,172.8,59.69,211.1,1.43,9
2025-09-19T14:28:37Z,48.765040,2.052325,172.4,57.00,212.7,1.43,7
2025-09-19T14:28:38Z,48.764921,2.052217,172.1,53.71,212.7,1.43,7
2025-09-19T14:28:39Z,48.764811,2.052109,171.9,52.82,212.8,1.16,8
2025-09-19T14:28:40Z,48.764698,2.052005,172.1,53.78,212.1,0.96,9
2025-09-19T14:28:41Z,48.764587,2.051896,172.8,53.76,212.4,0.96,9
2025-09-19T14:28:42Z,48.764471,2.051784,173.4,54.82,212.3,0.96,9
2025-09-19T14:28:43Z,48.764351,2.051670,174.0,54.30,212.6,1.16,9
2025-09-19T14:28:44Z,48.764238,2.051562,173.8,53.15,212.0,0.96,9
2025-09-19T14:28:45Z,48.764131,2.051465,174.5,49.15,210.8,1.16,9
2025-09-19T14:28:46Z,48.764034,2.051374,173.8,43.86,209.7,1.16,8
2025-09-19T14:28:47Z,48.763948,2.051296,173.4,39.10,209.3,0.96,9
2025-09-19T14:28:48Z,48.763864,2.051228,173.3,37.87,207.5,1.27,9
2025-09-19T14:28:49Z,48.763783,2.051166,173.4,36.00,206.8,1.27,8
2025-09-19T14:28:50Z,48.763710,2.051107,173.3,32.26,207.3,1.27,8
2025-09-19T14:28:51Z,48.763646,2.051058,173.1,26.97,205.4,0.96,9
2025-09-19T14:28:52Z,48.763591,2.051020,173.3,22.69,204.4,0.96,9
2025-09-19T14:28:53Z,48.763546,2.050991,173.3,18.08,203.1,0.96,9
2025-09-19T14:28:54Z,48.763512,2.050971,173.3,13.15,200.9,0.96,9
2025-09-19T14:28:55Z,48.763483,2.050963,173.4,11.76,192.9,0.96,9
2025-09-19T14:28:56Z,48.763452,2.050957,173.3,13.09,186.0,0.96,9
2025-09-19T14:28:57Z,48.763417,2.050940,173.2,15.26,197.4,0.96,9
2025-09-19T14:28:58Z,48.763380,2.050917,173.4,15.72,204.4,0.96,9
2025-09-19T14:28:59Z,48.763346,2.050894,173.9,14.76,202.7,0.96,9
2025-09-19T14:29:00Z,48.763314,2.050876,174.1,12.09,202.3,0.96,9
2025-09-19T14:29:01Z,48.763283,2.050854,173.9,14.26,202.2,0.96,9
2025-09-19T14:29:02Z,48.763238,2.050825,174.1,22.06,202.1,0.96,9
2025-09-19T14:29:03Z,48.763182,2.050782,174.1,26.67,206.2,0.96,9
2025-09-19T14:29:04Z,48.763121,2.050739,174.1,26.80,204.3,0.96,9
2025-09-19T14:29:05Z,48.763064,2.050696,173.7,24.37,206.5,0.96,9
2025-09-19T14:29:06Z,48.763022,2.050643,173.4,21.85,219.2,0.96,9
2025-09-19T14:29:07Z,48.762999,2.050569,172.8,21.52,245.1,0.96,9
2025-09-19T14:29:08Z,48.762994,2.050472,171.6,26.15,265.0,0.96,9
2025-09-19T14:29:09Z,48.762998,2.050358,171.4,31.26,273.9,1.16,9
2025-09-19T14:29:10Z,48.763004,2.050226,171.2,36.54,274.4,1.16,9
2025-09-19T14:29:11Z,48.763009,2.050074,171.3,41.50,271.6,1.16,9
2025-09-19T14:29:12Z,48.763009,2.049907,171.0,44.36,269.5,1.16,8
2025-09-19T14:29:13Z,48.763004,2.049727,170.9,48.56,267.3,1.16,8
2025-09-19T14:29:14Z,48.762992,2.049533,170.5,52.08,264.8,1.16,8
2025-09-19T14:29:15Z,48.762978,2.049335,170.4,52.86,263.7,1.16,8
2025-09-19T14:29:16Z,48.762960,2.049130,170.3,55.21,262.4,1.16,8
2025-09-19T14:29:17Z,48.762941,2.048922,170.1,56.02,261.8,1.16,8
2025-09-19T14:29:18Z,48.762921,2.048707,170.1,57.75,261.9,1.16,9
2025-09-19T14:29:19Z,48.762899,2.048495,169.7,56.99,260.7,1.16,8
2025-09-19T14:29:20Z,48.762875,2.048287,169.4,55.58,259.9,1.16,8
2025-09-19T14:29:21Z,48.762853,2.048088,169.0,53.21,261.0,1.43,8
2025-09-19T14:29:22Z,48.762831,2.047890,168.1,53.08,260.6,1.43,7
2025-09-19T14:29:23Z,48.762808,2.047693,167.9,53.60,259.7,1.23,9
2025-09-19T14:29:24Z,48.762784,2.047495,168.0,53.47,260.1,1.23,7
2025-09-19T14:29:25Z,48.762761,2.047293,168.2,53.23,260.2,1.16,8
2025-09-19T14:29:26Z,48.762737,2.047099,168.6,52.63,260.1,1.16,8
2025-09-19T14:29:27Z,48.762713,2.046903,167.8,51.99,259.2,1.16,8
2025-09-19T14:29:28Z,48.762690,2.046710,167.5,51.74,259.3,1.16,8
2025-09-19T14:29:29Z,48.762667,2.046519,167.1,50.84,260.0,1.16,9
2025-09-19T14:29:30Z,48.762643,2.046331,167.2,50.24,259.4,1.16,8
2025-09-19T14:29:31Z,48.762620,2.046142,167.4,50.74,259.6,1.16,8
2025-09-19T14:29:32Z,48.762596,2.045953,167.7,49.47,260.1,1.16,8
2025-09-19T14:29:33Z,48.762574,2.045778,168.2,46.21,260.9,1.16,9
2025-09-19T14:29:34Z,48.762557,2.045609,168.0,44.11,261.4,1.16,8
2025-09-19T14:29:35Z,48.762540,2.045455,167.2,39.93,260.8,1.16,8
2025-09-19T14:29:36Z,48.762524,2.045310,167.3,36.74,258.4,0.96,9
2025-09-19T14:29:37Z,48.762505,2.045180,167.4,34.78,257.3,0.96,9
2025-09-19T14:29:38Z,48.762487,2.045053,167.1,32.41,257.8,0.96,9
2025-09-19T14:29:39Z,48.762472,2.044945,166.6,28.47,258.0,0.96,9
2025-09-19T14:29:40Z,48.762456,2.044839,166.3,28.34,258.4,1.16,8
2025-09-19T14:29:41Z,48.762443,2.044735,165.9,26.84,259.0,1.16,8
2025-09-19T14:29:42Z,48.762431,2.044641,166.3,25.09,259.7,1.16,9
2025-09-19T14:29:43Z,48.762420,2.044551,166.9,25.19,259.2,1.16,8
2025-09-19T14:29:44Z,48.762408,2.044459,166.9,24.56,259.5,0.96,9
2025-09-19T14:29:45Z,48.762395,2.044377,166.9,21.13,255.8,1.16,9
2025-09-19T14:29:46Z,48.762371,2.044313,167.4,19.39,240.6,0.96,9
2025-09-19T14:29:47Z,48.762329,2.044274,167.5,19.91,211.8,0.96,9
2025-09-19T14:29:48Z,48.762274,2.044270,167.5,23.59,180.7,0.96,9
2025-09-19T14:29:49Z,48.762205,2.044287,167.3,29.67,168.4,0.96,9
2025-09-19T14:29:50Z,48.762124,2.044312,166.8,34.74,167.4,0.96,9
2025-09-19T14:29:51Z,48.762032,2.044345,166.9,39.15,165.8,0.96,9
2025-09-19T14:29:52Z,48.761936,2.044382,166.8,40.21,164.8,0.95,9
2025-09-19T14:29:53Z,48.761833,2.044427,167.2,43.89,163.4,0.95,9
2025-09-19T14:29:54Z,48.761722,2.044472,167.2,46.41,165.3,0.95,9
2025-09-19T14:29:55Z,48.761605,2.044516,166.8,48.97,165.5,0.95,9
2025-09-19T14:29:56Z,48.761485,2.044556,166.8,49.28,168.4,0.95,9
2025-09-19T14:29:57Z,48.761358,2.044596,166.8,51.74,167.6,0.95,9
2025-09-19T14:29:58Z,48.761224,2.044632,167.2,54.75,170.1,0.95,9
2025-09-19T14:29:59Z,48.761089,2.044662,167.2,54.54,171.8,0.95,9
2025-09-19T14:30:00Z,48.760932,2.044662,167.5,60.88,179.1,0.95,9
2025-09-19T14:30:01Z,48.760777,2.044652,167.5,60.71,182.6,0.95,9
2025-09-19T14:30:02Z,48.760621,2.044630,169.6,63.28,186.0,0.95,9
2025-09-19T14:30:03Z,48.760478,2.044592,171.6,57.34,191.4,1.27,9
2025-09-19T14:30:04Z,48.760348,2.044538,173.4,53.73,196.8,1.27,8
2025-09-19T14:30:05Z,48.760225,2.044472,174.2,52.67,201.3,1.27,8
2025-09-19T14:30:06Z,48.760107,2.044393,174.9,51.87,205.6,1.27,8
2025-09-19T14:30:07Z,48.759987,2.044306,174.5,51.30,204.7,1.27,9
2025-09-19T14:30:08Z,48.759877,2.044238,175.8,48.06,203.7,1.27,8
2025-09-19T14:30:09Z,48.759777,2.044156,175.8,43.71,207.3,1.43,8
2025-09-19T14:30:10Z,48.759684,2.044088,177.0,40.97,207.0,1.43,8
2025-09-19T14:30:11Z,48.759603,2.044016,177.0,36.50,208.2,1.43,7
2025-09-19T14:30:12Z,48.759525,2.043956,177.3,33.22,205.2,1.43,7
2025-09-19T14:30:13Z,48.759459,2.043899,177.8,29.39,206.2,1.27,9
2025-09-19T14:30:14Z,48.759391,2.043858,179.8,29.06,204.4,1.27,8
2025-09-19T14:30:15Z,48.759333,2.043810,179.6,26.11,205.6,1.27,8
2025-09-19T14:30:16Z,48.759285,2.043757,180.3,23.89,212.0,0.95,9
2025-09-19T14:30:17Z,48.759244,2.043702,180.0,21.32,214.3,0.95,9
2025-09-19T14:30:18Z,48.759209,2.043663,179.7,17.61,213.8,1.27,9
