timestamp,lat,lon,alt_m,speed_kmh,course_deg,hdop,sats
2025-09-20T09:33:30Z,48.875046,2.022756,193.6,88.38,320.0,1.40,6
2025-09-20T09:33:31Z,48.875214,2.022546,193.6,87.17,320.3,1.40,6
2025-09-20T09:33:32Z,48.875381,2.022339,193.8,86.34,320.4,1.40,6
2025-09-20T09:33:33Z,48.875548,2.022135,193.6,86.03,320.5,1.40,6
2025-09-20T09:33:34Z,48.875717,2.021934,193.9,85.91,321.0,1.40,6
2025-09-20T09:33:35Z,48.875890,2.021738,194.0,86.04,321.9,1.40,6
2025-09-20T09:33:36Z,48.876047,2.021522,194.3,85.23,320.9,1.16,7
2025-09-20T09:33:37Z,48.876199,2.021293,195.2,85.56,319.1,1.16,7
2025-09-20T09:33:38Z,48.876352,2.021066,196.2,85.43,318.3,1.16,7
2025-09-20T09:33:39Z,48.876502,2.020829,197.3,85.64,317.2,1.16,7
2025-09-20T09:33:40Z,48.876657,2.020606,198.1,85.53,317.3,1.16,7
2025-09-20T09:33:41Z,48.876818,2.020389,198.0,86.06,317.2,1.40,6
2025-09-20T09:33:42Z,48.876989,2.020174,198.1,87.04,318.1,1.40,6
2025-09-20T09:33:43Z,48.877173,2.019982,198.1,87.36,320.4,1.40,6
2025-09-20T09:33:44Z,48.877350,2.019775,198.3,88.17,320.7,1.40,6
2025-09-20T09:33:45Z,48.877542,2.019583,198.6,89.91,323.3,1.40,6
2025-09-20T09:33:46Z,48.877727,2.019378,198.9,91.03,322.4,1.40,6
2025-09-20T09:33:47Z,48.877930,2.019190,199.1,92.84,325.4,1.40,6
2025-09-20T09:33:48Z,48.878087,2.018966,199.6,88.77,320.7,1.16,7
2025-09-20T09:33:49Z,48.878276,2.018761,199.5,91.23,322.3,1.40,6
2025-09-20T09:33:50Z,48.878480,2.018576,199.4,92.06,324.4,1.40,6
2025-09-20T09:33:51Z,48.878672,2.018382,199.0,91.86,325.1,1.40,6
2025-09-20T09:33:52Z,48.878870,2.018201,198.2,90.28,326.1,1.40,6
2025-09-20T09:33:53Z,48.879068,2.018018,198.1,90.06,326.5,1.40,6
2025-09-20T09:33:54Z,48.879255,2.017835,197.3,88.77,326.0,1.40,6
2025-09-20T09:33:55Z,48.879448,2.017660,197.2,89.14,327.1,1.40,6
2025-09-20T09:33:56Z,48.879644,2.017486,196.6,89.12,327.4,1.40,6
2025-09-20T09:33:57Z,48.879837,2.017309,195.4,90.34,327.9,1.40,6
2025-09-20T09:33:58Z,48.880030,2.017128,194.6,91.06,328.1,1.40,6
2025-09-20T09:33:59Z,48.880229,2.016952,193.4,91.30,328.6,1.40,6
2025-09-20T09:34:00Z,48.880423,2.016774,191.6,90.95,328.7,1.40,6
2025-09-20T09:34:01Z,48.880621,2.016603,190.3,90.86,328.5,1.40,6
2025-09-20T09:34:02Z,48.880822,2.016430,190.2,90.73,329.5,1.40,6
2025-09-20T09:34:03Z,48.881014,2.016262,188.6,89.41,329.6,1.40,6
2025-09-20T09:34:04Z,48.881209,2.016095,188.1,88.71,329.0,1.40,6
2025-09-20T09:34:05Z,48.881417,2.015931,189.8,89.25,330.7,1.16,7
2025-09-20T09:34:06Z,48.881618,2.015763,189.8,89.19,330.1,1.16,7
2025-09-20T09:34:07Z,48.881814,2.015596,189.5,89.84,329.7,1.16,7
2025-09-20T09:34:08Z,48.882023,2.015437,190.0,91.53,331.8,1.16,7
2025-09-20T09:34:09Z,48.882215,2.015277,188.2,91.08,330.9,1.16,7
2025-09-20T09:34:10Z,48.882411,2.015121,186.5,91.56,331.4,1.16,7
2025-09-20T09:34:11Z,48.882622,2.014966,186.2,93.10,333.2,1.40,6
2025-09-20T09:34:12Z,48.882832,2.014807,185.4,93.01,332.6,1.40,6
2025-09-20T09:34:13Z,48.883032,2.014643,184.0,92.93,332.3,1.40,6
2025-09-20T09:34:14Z,48.883238,2.014482,183.0,93.45,332.2,1.40,6
2025-09-20T09:34:15Z,48.883434,2.014309,181.4,92.99,330.8,1.40,6
2025-09-20T09:34:16Z,48.883641,2.014145,180.6,93.60,331.9,1.40,6
2025-09-20T09:34:17Z,48.883855,2.013989,180.5,94.08,333.2,1.40,6
2025-09-20T09:34:18Z,48.884047,2.013826,177.3,92.66,332.6,1.40,6
2025-09-20T09:34:19Z,48.884243,2.013665,175.0,92.08,332.0,1.40,6
2025-09-20T09:34:20Z,48.884445,2.013511,173.0,91.75,333.4,1.40,6
2025-09-20T09:34:21Z,48.884653,2.013358,172.2,92.23,333.8,1.40,6
2025-09-20T09:34:22Z,48.884861,2.013201,171.2,92.49,333.4,1.40,6
2025-09-20T09:34:23Z,48.885077,2.013050,170.9,93.36,334.0,1.40,6
2025-09-20T09:34:24Z,48.885297,2.012907,170.5,94.12,335.2,1.40,6
2025-09-20T09:34:25Z,48.885494,2.012746,167.7,92.47,333.9,1.40,6
2025-09-20T09:34:26Z,48.885716,2.012603,167.9,93.40,335.6,1.40,6
2025-09-20T09:34:27Z,48.885941,2.012460,168.3,94.08,335.9,1.40,6
2025-09-20T09:34:28Z,48.886167,2.012325,168.9,94.69,336.6,1.40,6
2025-09-20T09:34:29Z,48.886392,2.012193,168.8,94.45,337.4,1.40,6
2025-09-20T09:34:30Z,48.886612,2.012058,168.3,94.51,337.3,1.40,6
2025-09-20T09:34:31Z,48.886842,2.011930,168.7,95.19,338.2,1.40,6
2025-09-20T09:34:32Z,48.887064,2.011794,169.3,92.54,336.6,1.40,6
2025-09-20T09:34:33Z,48.887286,2.011659,169.6,93.58,337.1,1.40,6
2025-09-20T09:34:34Z,48.887509,2.011534,169.5,94.29,338.8,1.40,6
2025-09-20T09:34:35Z,48.887726,2.011409,168.8,92.56,338.3,1.41,6
2025-09-20T09:34:36Z,48.887943,2.011286,168.0,93.69,338.6,1.41,6
2025-09-20T09:34:37Z,48.888162,2.011156,167.4,93.93,338.6,1.41,6
2025-09-20T09:34:38Z,48.888379,2.011027,166.9,92.71,338.5,1.41,6
2025-09-20T09:34:39Z,48.888598,2.010895,166.1,94.25,338.6,1.41,6
2025-09-20T09:34:40Z,48.888814,2.010754,165.3,94.17,337.0,1.41,6
2025-09-20T09:34:41Z,48.889035,2.010616,165.7,94.04,337.6,1.41,6
2025-09-20T09:34:42Z,48.889255,2.010480,164.5,94.66,337.6,1.41,6
2025-09-20T09:34:43Z,48.889472,2.010346,163.5,93.56,337.6,1.41,6
2025-09-20T09:34:44Z,48.889692,2.010204,162.9,94.69,336.7,1.41,6
2025-09-20T09:34:45Z,48.889910,2.010069,161.6,94.30,337.3,1.41,6
2025-09-20T09:34:46Z,48.890126,2.009941,159.7,93.67,338.6,1.41,6
2025-09-20T09:34:47Z,48.890345,2.009810,158.7,93.84,338.8,1.41,6
2025-09-20T09:34:48Z,48.890530,2.009668,154.0,87.91,335.8,1.41,6
2025-09-20T09:34:49Z,48.890734,2.009526,151.2,90.12,335.8,1.41,6
2025-09-20T09:34:50Z,48.890942,2.009393,148.8,90.38,337.0,2.52,6
2025-09-20T09:34:51Z,48.891166,2.009274,147.4,93.60,339.5,2.52,5
2025-09-20T09:34:52Z,48.891380,2.009147,144.9,92.08,339.6,2.52,5
2025-09-20T09:34:53Z,48.891594,2.009024,142.8,92.01,339.3,2.52,5
2025-09-20T09:34:54Z,48.891807,2.008897,140.4,92.01,338.5,2.52,5
2025-09-20T09:34:55Z,48.892025,2.008770,139.3,92.01,338.9,2.52,5
2025-09-20T09:34:56Z,48.892239,2.008645,137.6,91.14,339.5,2.19,6
2025-09-20T09:34:57Z,48.892456,2.008528,136.7,87.34,339.7,1.16,7
2025-09-20T09:34:58Z,48.892651,2.008415,133.8,83.82,339.3,1.16,7
2025-09-20T09:34:59Z,48.892851,2.008305,132.1,83.69,339.6,2.19,6
2025-09-20T09:35:00Z,48.893055,2.008199,130.8,84.38,340.0,2.52,5
2025-09-20T09:35:01Z,48.893266,2.008099,130.5,84.15,340.1,2.19,6
2025-09-20T09:35:02Z,48.893477,2.008002,131.0,84.25,341.1,1.16,7
2025-09-20T09:35:03Z,48.893698,2.007919,133.3,84.10,342.0,1.16,7
2025-09-20T09:35:04Z,48.893924,2.007840,136.5,83.56,342.4,1.16,7
2025-09-20T09:35:05Z,48.894113,2.007748,136.1,80.19,342.3,1.16,7
2025-09-20T09:35:06Z,48.894311,2.007661,137.7,78.27,342.1,1.16,7
2025-09-20T09:35:07Z,48.894504,2.007573,139.3,77.40,341.8,1.41,6
2025-09-20T09:35:08Z,48.894693,2.007487,141.1,74.47,341.7,1.41,6
2025-09-20T09:35:09Z,48.894872,2.007399,142.2,73.19,341.2,1.41,6
2025-09-20T09:35:10Z,48.895050,2.007313,143.2,72.99,341.5,1.41,6
2025-09-20T09:35:11Z,48.895235,2.007229,145.4,73.65,341.7,1.41,6
2025-09-20T09:35:12Z,48.895419,2.007143,147.1,74.19,341.6,1.41,6
2025-09-20T09:35:13Z,48.895594,2.007054,147.7,73.99,341.5,1.41,6
2025-09-20T09:35:14Z,48.895775,2.006969,149.0,74.10,341.9,1.41,6
2025-09-20T09:35:15Z,48.895956,2.006882,149.8,74.54,341.9,1.41,6
2025-09-20T09:35:16Z,48.896139,2.006797,150.7,75.06,341.9,1.41,6
2025-09-20T09:35:17Z,48.896307,2.006709,149.5,74.39,342.2,1.41,6
2025-09-20T09:35:18Z,48.896482,2.006620,150.4,74.02,341.9,1.41,6
2025-09-20T09:35:19Z,48.896659,2.006534,151.7,73.43,342.1,1.41,6
2025-09-20T09:35:20Z,48.896833,2.006448,152.2,73.19,341.9,1.41,6
2025-09-20T09:35:21Z,48.896999,2.006363,151.1,73.06,341.7,1.41,6
2025-09-20T09:35:22Z,48.897178,2.006276,152.5,73.43,341.6,1.41,6
2025-09-20T09:35:23Z,48.897354,2.006188,152.9,73.82,342.1,1.41,6
2025-09-20T09:35:24Z,48.897540,2.006105,154.8,74.30,342.6,1.41,6
2025-09-20T09:35:25Z,48.897734,2.006024,157.1,75.71,343.2,1.41,6
2025-09-20T09:35:26Z,48.897919,2.005948,157.6,75.97,344.2,1.41,6
2025-09-20T09:35:27Z,48.898104,2.005871,158.5,76.01,344.7,1.41,6
2025-09-20T09:35:28Z,48.898283,2.005800,159.7,74.88,345.5,1.41,6
2025-09-20T09:35:29Z,48.898465,2.005740,160.6,74.38,346.7,1.41,6
2025-09-20T09:35:30Z,48.898646,2.005678,162.4,73.67,347.2,1.41,6
2025-09-20T09:35:31Z,48.898818,2.005618,163.3,72.45,347.6,1.41,6
2025-09-20T09:35:32Z,48.898994,2.005565,163.7,72.25,348.6,1.41,6
2025-09-20T09:35:33Z,48.899164,2.005511,164.3,71.45,348.6,1.41,6
2025-09-20T09:35:34Z,48.899321,2.005457,165.8,69.02,348.8,1.16,7
2025-09-20T09:35:35Z,48.899480,2.005415,167.4,67.25,350.1,1.16,7
2025-09-20T09:35:36Z,48.899659,2.005370,166.2,70.17,350.8,1.16,7
2025-09-20T09:35:37Z,48.899838,2.005329,166.4,71.28,351.8,1.41,6
2025-09-20T09:35:38Z,48.900013,2.005295,166.8,71.43,352.6,1.41,6
2025-09-20T09:35:39Z,48.900192,2.005266,167.5,71.52,353.5,1.41,6
2025-09-20T09:35:40Z,48.900369,2.005240,168.0,70.47,354.4,1.41,6
2025-09-20T09:35:41Z,48.900546,2.005215,168.9,70.23,354.9,1.41,6
2025-09-20T09:35:42Z,48.900717,2.005191,169.4,69.32,355.0,1.41,6
2025-09-20T09:35:43Z,48.900891,2.005177,169.7,69.38,356.3,1.41,6
2025-09-20T09:35:44Z,48.901066,2.005165,170.0,69.73,357.3,1.41,6
2025-09-20T09:35:45Z,48.901244,2.005155,169.5,71.12,358.0,1.41,6
2025-09-20T09:35:46Z,48.901425,2.005146,168.1,72.39,358.3,1.41,6
2025-09-20T09:35:47Z,48.901601,2.005149,165.9,72.78,359.3,1.41,6
2025-09-20T09:35:48Z,48.901781,2.005145,166.0,72.67,359.2,1.41,6
2025-09-20T09:35:49Z,48.901963,2.005142,166.1,72.82,359.2,1.41,6
2025-09-20T09:35:50Z,48.902145,2.005141,166.3,73.12,359.7,1.80,5
2025-09-20T09:35:51Z,48.902319,2.005144,166.5,71.60,0.3,1.80,5
2025-09-20T09:35:52Z,48.902483,2.005149,166.4,68.71,0.5,1.80,5
2025-09-20T09:35:53Z,48.902645,2.005152,166.2,66.41,0.7,1.80,5
2025-09-20T09:35:54Z,48.902808,2.005156,166.0,66.19,0.6,1.41,6
2025-09-20T09:35:55Z,48.902965,2.005162,165.1,65.23,0.9,1.41,6
2025-09-20T09:35:56Z,48.903126,2.005171,164.0,65.43,1.1,1.41,6
2025-09-20T09:35:57Z,48.903288,2.005174,163.8,65.26,0.5,1.41,6
2025-09-20T09:35:58Z,48.903448,2.005177,163.1,65.34,0.4,1.41,6
2025-09-20T09:35:59Z,48.903610,2.005184,162.7,65.49,0.7,1.41,6
2025-09-20T09:36:00Z,48.903767,2.005191,162.1,64.34,1.1,1.41,6
2025-09-20T09:36:01Z,48.903887,2.005195,158.4,58.89,0.3,3.87,5
2025-09-20T09:36:02Z,48.904006,2.005187,156.0,54.73,357.6,3.87,5
2025-09-20T09:36:03Z,48.904100,2.005187,155.6,46.97,358.4,1.41,6
2025-09-20T09:36:04Z,48.904203,2.005190,155.4,44.99,0.0,1.41,6
2025-09-20T09:36:05Z,48.904288,2.005192,155.8,40.76,0.0,1.15,7
2025-09-20T09:36:06Z,48.904381,2.005190,155.5,39.74,359.6,1.15,7
2025-09-20T09:36:07Z,48.904470,2.005194,154.9,38.82,0.8,1.15,7
2025-09-20T09:36:08Z,48.904563,2.005196,154.7,38.69,1.2,1.53,6
2025-09-20T09:36:09Z,48.904663,2.005194,154.4,40.04,0.6,1.15,7
2025-09-20T09:36:10Z,48.904773,2.005192,154.3,42.28,0.1,1.15,7
2025-09-20T09:36:11Z,48.904879,2.005194,154.0,43.50,1.1,1.15,7
2025-09-20T09:36:12Z,48.904989,2.005199,153.4,44.60,1.8,1.15,7
2025-09-20T09:36:13Z,48.905106,2.005210,152.9,46.24,2.8,1.41,6
2025-09-20T09:36:14Z,48.905243,2.005207,151.6,51.34,0.6,1.15,7
2025-09-20T09:36:15Z,48.905373,2.005209,150.8,52.24,0.8,1.41,6
2025-09-20T09:36:16Z,48.905502,2.005215,150.2,52.43,1.4,1.15,7
2025-09-20T09:36:17Z,48.905627,2.005217,149.3,52.34,1.0,1.15,7
2025-09-20T09:36:18Z,48.905783,2.005236,148.9,56.93,2.9,1.15,7
2025-09-20T09:36:19Z,48.905938,2.005243,148.3,59.49,2.1,1.15,7
2025-09-20T09:36:20Z,48.906135,2.005241,146.4,67.76,0.7,1.41,6
2025-09-20T09:36:21Z,48.906314,2.005251,145.2,70.38,1.3,1.41,6
2025-09-20T09:36:22Z,48.906488,2.005257,144.5,70.89,1.4,1.15,7
2025-09-20T09:36:23Z,48.906662,2.005262,144.0,70.80,1.3,1.15,7
2025-09-20T09:36:24Z,48.906839,2.005271,142.9,71.64,1.4,1.15,7
2025-09-20T09:36:25Z,48.907018,2.005285,141.2,72.58,1.9,1.15,7
2025-09-20T09:36:26Z,48.907201,2.005298,139.6,73.71,1.9,1.15,7
2025-09-20T09:36:27Z,48.907385,2.005311,137.5,75.47,1.4,1.15,7
2025-09-20T09:36:28Z,48.907574,2.005317,136.4,76.45,1.0,1.15,7
2025-09-20T09:36:29Z,48.907769,2.005326,135.5,77.84,1.6,1.15,7
2025-09-20T09:36:30Z,48.907962,2.005333,134.8,77.60,1.2,1.15,7
2025-09-20T09:36:31Z,48.908158,2.005337,134.4,78.40,1.1,1.15,7
2025-09-20T09:36:32Z,48.908351,2.005345,132.9,78.51,1.2,1.15,7
2025-09-20T09:36:33Z,48.908538,2.005351,130.4,77.86,1.4,1.15,7
2025-09-20T09:36:34Z,48.908729,2.005359,129.5,78.06,1.6,1.15,7
2025-09-20T09:36:35Z,48.908923,2.005368,129.0,77.86,1.5,1.15,7
2025-09-20T09:36:36Z,48.909114,2.005376,128.3,77.21,1.5,1.15,7
2025-09-20T09:36:37Z,48.909297,2.005384,127.6,75.14,1.2,1.15,7
2025-09-20T09:36:38Z,48.909483,2.005391,126.6,74.56,1.1,1.15,7
2025-09-20T09:36:39Z,48.909667,2.005396,125.4,73.95,1.2,1.15,7
2025-09-20T09:36:40Z,48.909854,2.005402,125.0,74.15,1.2,1.15,7
2025-09-20T09:36:41Z,48.910038,2.005410,123.9,74.19,1.6,1.15,7
2025-09-20T09:36:42Z,48.910223,2.005418,123.0,74.08,1.6,1.41,6
2025-09-20T09:36:43Z,48.910413,2.005424,122.1,74.95,1.5,2.48,5
2025-09-20T09:36:44Z,48.910599,2.005428,121.5,74.49,0.8,2.16,6
2025-09-20T09:36:45Z,48.910783,2.005435,120.9,73.77,1.4,2.16,6
2025-09-20T09:36:46Z,48.910962,2.005439,120.2,72.86,0.9,2.16,6
2025-09-20T09:36:47Z,48.911140,2.005441,119.6,72.23,0.6,2.16,6
2025-09-20T09:36:48Z,48.911335,2.005447,119.2,74.34,1.1,2.16,6
2025-09-20T09:36:49Z,48.911525,2.005453,118.7,75.17,1.3,2.16,6
2025-09-20T09:36:50Z,48.911718,2.005456,118.0,75.67,0.7,2.16,6
2025-09-20T09:36:51Z,48.911915,2.005463,117.3,77.25,1.2,2.16,6
2025-09-20T09:36:52Z,48.912111,2.005466,116.6,77.75,1.1,2.16,6
2025-09-20T09:36:53Z,48.912301,2.005472,115.5,77.58,1.2,1.15,7
2025-09-20T09:36:54Z,48.912496,2.005477,114.8,77.93,1.1,1.15,7
2025-09-20T09:36:55Z,48.912694,2.005485,114.2,78.86,1.5,1.15,7
2025-09-20T09:36:56Z,48.912899,2.005489,113.4,80.91,1.1,1.15,7
2025-09-20T09:36:57Z,48.913108,2.005497,112.7,82.47,1.5,1.15,7
2025-09-20T09:36:58Z,48.913316,2.005507,111.9,82.97,1.8,1.15,7
2025-09-20T09:36:59Z,48.913534,2.005516,110.2,86.36,1.5,1.15,7
2025-09-20T09:37:00Z,48.913754,2.005523,107.7,89.04,1.2,1.15,7
2025-09-20T09:37:01Z,48.913985,2.005531,106.5,91.47,1.4,1.15,7
2025-09-20T09:37:02Z,48.914219,2.005540,104.9,93.27,1.4,1.15,7
2025-09-20T09:37:03Z,48.914456,2.005553,103.1,95.56,1.7,1.15,7
2025-09-20T09:37:04Z,48.914698,2.005567,101.9,96.93,1.5,1.15,7
2025-09-20T09:37:05Z,48.914941,2.005576,100.8,96.93,1.1,1.15,7
2025-09-20T09:37:06Z,48.915189,2.005580,99.4,98.56,0.6,1.15,7
2025-09-20T09:37:07Z,48.915438,2.005584,98.1,99.38,0.5,1.15,7
2025-09-20T09:37:08Z,48.915684,2.005586,96.3,98.80,0.0,1.15,7
2025-09-20T09:37:09Z,48.915933,2.005582,94.8,98.88,359.2,1.15,7
2025-09-20T09:37:10Z,48.916180,2.005573,93.0,98.43,358.1,1.15,7
2025-09-20T09:37:11Z,48.916429,2.005556,91.7,98.69,357.1,1.15,7
2025-09-20T09:37:12Z,48.916673,2.005530,90.6,98.25,355.8,1.15,7
2025-09-20T09:37:13Z,48.916919,2.005502,89.3,98.86,355.1,1.15,7
2025-09-20T09:37:14Z,48.917161,2.005466,88.3,97.34,353.7,1.15,7
2025-09-20T09:37:15Z,48.917409,2.005423,87.9,98.90,352.9,1.15,7
2025-09-20T09:37:16Z,48.917652,2.005363,87.9,97.56,349.9,1.15,7
2025-09-20T09:37:17Z,48.917906,2.005295,87.3,101.69,349.1,1.15,7
2025-09-20T09:37:18Z,48.918163,2.005223,87.0,104.34,348.9,1.15,7
2025-09-20T09:37:19Z,48.918419,2.005139,87.4,103.49,347.2,1.15,7
2025-09-20T09:37:20Z,48.918676,2.005053,87.5,104.64,347.0,1.15,7
2025-09-20T09:37:21Z,48.918928,2.004952,87.8,103.66,344.8,1.15,7
2025-09-20T09:37:22Z,48.919163,2.004841,87.4,99.62,342.8,1.15,7
2025-09-20T09:37:23Z,48.919403,2.004727,87.3,100.21,342.1,1.15,7
2025-09-20T09:37:24Z,48.919645,2.004605,87.9,100.51,341.2,1.15,7
2025-09-20T09:37:25Z,48.919884,2.004477,88.0,101.14,340.4,1.15,7
2025-09-20T09:37:26Z,48.920112,2.004345,88.0,97.64,338.9,1.15,7
2025-09-20T09:37:27Z,48.920336,2.004202,86.6,97.23,337.2,1.15,7
2025-09-20T09:37:28Z,48.920553,2.004050,85.9,96.54,335.5,1.15,7
2025-09-20T09:37:29Z,48.920768,2.003894,84.3,95.58,335.0,1.15,7
2025-09-20T09:37:30Z,48.920965,2.003732,81.6,93.25,332.9,1.15,7
2025-09-20T09:37:31Z,48.921176,2.003570,81.1,93.16,332.6,1.15,7
2025-09-20T09:37:32Z,48.921364,2.003396,78.7,90.21,330.0,1.15,7
2025-09-20T09:37:33Z,48.921564,2.003225,78.1,90.01,329.3,1.15,7
2025-09-20T09:37:34Z,48.921765,2.003050,77.9,90.17,328.7,1.15,7
2025-09-20T09:37:35Z,48.921969,2.002873,79.1,90.77,328.0,1.15,7
2025-09-20T09:37:36Z,48.922173,2.002695,80.2,91.10,327.8,1.15,7
2025-09-20T09:37:37Z,48.922365,2.002505,80.2,91.08,325.8,1.15,7
2025-09-20T09:37:38Z,48.922550,2.002305,79.4,90.86,324.2,1.15,7
2025-09-20T09:37:39Z,48.922734,2.002099,78.7,91.82,323.2,1.15,7
2025-09-20T09:37:40Z,48.922919,2.001888,78.4,92.69,322.6,1.15,7
2025-09-20T09:37:41Z,48.923104,2.001670,77.6,93.49,321.6,1.15,7
2025-09-20T09:37:42Z,48.923293,2.001444,77.2,95.97,321.2,1.15,7
2025-09-20T09:37:43Z,48.923475,2.001211,77.3,95.71,319.6,1.15,7
2025-09-20T09:37:44Z,48.923656,2.000976,77.4,95.12,317.9,1.15,7
2025-09-20T09:37:45Z,48.923833,2.000732,77.3,95.01,316.8,1.15,7
2025-09-20T09:37:46Z,48.924004,2.000483,77.0,95.43,315.8,1.15,7
2025-09-20T09:37:47Z,48.924169,2.000227,76.9,94.08,314.0,1.15,7
2025-09-20T09:37:48Z,48.924333,1.999965,76.7,95.10,313.1,1.15,7
2025-09-20T09:37:49Z,48.924494,1.999696,76.2,95.66,311.9,1.15,7
2025-09-20T09:37:50Z,48.924653,1.999421,75.7,96.73,310.8,1.15,7
2025-09-20T09:37:51Z,48.924810,1.999137,75.2,97.79,309.4,1.15,7
2025-09-20T09:37:52Z,48.924965,1.998845,75.1,98.95,308.4,1.15,7
2025-09-20T09:37:53Z,48.925115,1.998545,74.9,99.88,306.8,1.15,7
2025-09-20T09:37:54Z,48.925261,1.998238,74.7,99.25,305.0,1.15,7
2025-09-20T09:37:55Z,48.925407,1.997923,74.6,100.99,304.5,1.15,7
2025-09-20T09:37:56Z,48.925548,1.997606,74.8,101.25,303.5,1.15,7
2025-09-20T09:37:57Z,48.925687,1.997281,75.0,102.36,302.7,1.15,7
2025-09-20T09:37:58Z,48.925823,1.996953,75.3,102.60,302.2,1.15,7
2025-09-20T09:37:59Z,48.925955,1.996626,75.9,102.14,301.3,1.15,7
2025-09-20T09:38:00Z,48.926082,1.996291,76.6,102.58,299.8,1.15,7
2025-09-20T09:38:01Z,48.926212,1.995946,77.1,102.45,299.1,1.15,7
2025-09-20T09:38:02Z,48.926330,1.995610,77.4,101.53,298.0,1.15,7
2025-09-20T09:38:03Z,48.926441,1.995283,77.9,99.40,297.4,1.15,7
2025-09-20T09:38:04Z,48.926553,1.994960,78.2,96.77,297.6,1.15,7
2025-09-20T09:38:05Z,48.926660,1.994643,78.6,94.40,297.4,1.15,7
2025-09-20T09:38:06Z,48.926767,1.994331,78.8,93.01,297.2,1.15,7
2025-09-20T09:38:07Z,48.926871,1.994021,78.8,92.08,296.9,1.15,7
2025-09-20T09:38:08Z,48.926971,1.993717,79.1,90.10,296.8,1.15,7
2025-09-20T09:38:09Z,48.927071,1.993417,79.6,88.69,296.4,1.15,7
2025-09-20T09:38:10Z,48.927171,1.993122,80.1,87.38,297.2,1.15,7
2025-09-20T09:38:11Z,48.927265,1.992830,79.8,86.28,297.1,1.15,7
2025-09-20T09:38:12Z,48.927357,1.992545,80.1,83.78,296.2,1.15,7
2025-09-20T09:38:13Z,48.927451,1.992265,80.8,82.93,297.1,1.15,7
2025-09-20T09:38:14Z,48.927537,1.991993,81.1,80.56,296.3,1.15,7
2025-09-20T09:38:15Z,48.927621,1.991725,81.0,78.99,296.0,1.15,7
2025-09-20T09:38:16Z,48.927705,1.991464,81.2,77.15,296.8,1.15,7
2025-09-20T09:38:17Z,48.927784,1.991204,81.0,75.97,295.9,1.15,7
2025-09-20T09:38:18Z,48.927867,1.990952,81.7,73.89,296.2,1.15,7
2025-09-20T09:38:19Z,48.927941,1.990712,82.4,69.39,295.6,1.15,7
2025-09-20T09:38:20Z,48.928008,1.990489,82.6,64.28,295.8,1.15,7
2025-09-20T09:38:21Z,48.928075,1.990280,84.0,60.56,295.3,1.15,7
2025-09-20T09:38:22Z,48.928138,1.990075,84.4,58.84,294.9,1.15,7
2025-09-20T09:38:23Z,48.928201,1.989876,85.0,57.50,295.4,1.15,7
2025-09-20T09:38:24Z,48.928262,1.989683,85.6,55.87,295.3,1.15,7
2025-09-20T09:38:25Z,48.928319,1.989497,85.9,53.95,295.4,1.15,7
2025-09-20T09:38:26Z,48.928374,1.989317,86.3,51.97,295.4,1.15,7
2025-09-20T09:38:27Z,48.928424,1.989140,86.5,50.78,295.0,1.15,7
2025-09-20T09:38:28Z,48.928474,1.988963,86.5,50.93,294.6,1.15,7
2025-09-20T09:38:29Z,48.928523,1.988784,86.6,51.49,293.3,1.15,7
2025-09-20T09:38:30Z,48.928576,1.988601,86.6,53.50,294.8,1.15,7
2025-09-20T09:38:31Z,48.928636,1.988406,86.1,55.56,295.4,1.07,8
2025-09-20T09:38:32Z,48.928696,1.988211,86.2,57.02,295.0,1.07,8
2025-09-20T09:38:33Z,48.928753,1.988009,86.2,57.93,293.9,1.07,8
2025-09-20T09:38:34Z,48.928817,1.987800,86.5,60.65,294.9,1.07,8
2025-09-20T09:38:35Z,48.928868,1.987584,86.5,60.63,291.3,1.07,8
2025-09-20T09:38:36Z,48.928933,1.987373,86.9,60.60,293.7,1.07,8
2025-09-20T09:38:37Z,48.928994,1.987163,87.6,59.15,293.7,1.07,8
2025-09-20T09:38:38Z,48.929058,1.986959,88.3,57.84,294.4,1.07,8
2025-09-20T09:38:39Z,48.929113,1.986766,88.6,55.65,293.7,1.07,8
2025-09-20T09:38:40Z,48.929170,1.986574,88.7,54.10,294.3,1.07,8
2025-09-20T09:38:41Z,48.929223,1.986390,88.9,52.30,294.0,1.07,8
2025-09-20T09:38:42Z,48.929276,1.986209,89.2,50.87,293.5,1.07,8
2025-09-20T09:38:43Z,48.929327,1.986035,89.6,49.19,294.1,1.07,8
2025-09-20T09:38:44Z,48.929374,1.985870,89.7,46.76,294.0,1.07,8
2025-09-20T09:38:45Z,48.929419,1.985710,90.3,44.82,293.9,1.07,8
2025-09-20T09:38:46Z,48.929462,1.985559,90.4,42.97,293.2,1.29,8
2025-09-20T09:38:47Z,48.929502,1.985407,91.0,42.37,293.3,1.07,8
2025-09-20T09:38:48Z,48.929544,1.985257,91.8,42.69,294.7,1.07,8
2025-09-20T09:38:49Z,48.929586,1.985103,92.3,44.02,293.7,1.07,8
2025-09-20T09:38:50Z,48.929629,1.984943,92.8,45.50,292.6,1.07,8
2025-09-20T09:38:51Z,48.929690,1.984786,93.6,47.08,298.2,1.29,8
2025-09-20T09:38:52Z,48.929738,1.984620,94.0,48.24,294.7,1.29,8
2025-09-20T09:38:53Z,48.929788,1.984447,94.5,49.67,293.5,1.29,8
